"Order ID",Date,Product,"Country Code",UnitCost,UnitPrice,SalesQuantity,TotalCost,TotalPrice,TotalProfit,Year,Month,category
218503,23/11/2017,"Coffee (Cardiff)",GBR,1.8,8.98,582,1045.27,5226.36,4181.09,2017,November,beverages
218504,24/11/2017,"Sparkling Water (Paris)",FRA,0.97,4.84,470,454.96,2274.8,1819.84,2017,November,beverages
218505,25/11/2017,"Apple Juice (Potsdam)",DEU,2.06,10.28,521,1071.18,5355.88,4284.7,2017,November,beverages
218506,26/11/2017,"Tomato Juice (Canberra)",AUS,1.65,8.24,295,486.16,2430.8,1944.64,2017,November,beverages
218507,27/11/2017,"Coffee (Hamilton)",NZL,1.14,5.72,599,685.26,3426.28,2741.02,2017,November,beverages
218508,28/11/2017,"Cheese & Pickle Sandwich (Katowice)",POL,0.71,3.54,220,155.76,778.8,623.04,2017,November,food
218509,29/11/2017,"Sparkling Water (Auckland)",NZL,1.13,5.64,379,427.51,2137.56,1710.05,2017,November,beverages
218510,30/11/2017,"Blueberry Muffin (Paris)",FRA,2.06,10.32,295,608.88,3044.4,2435.52,2017,November,pastries
218511,01/12/2017,"Chicken Salad Sandwich (Southampton)",GBR,2.16,10.8,571,1233.36,6166.8,4933.44,2017,December,food
218512,02/12/2017,"Porridge (TromsÃ¸)",NOR,1.51,7.54,292,440.34,2201.68,1761.34,2017,December,food
218513,03/12/2017,"Tomato Juice (SÃ¸nderborg)",DNK,0.82,4.08,450,367.2,1836,1468.8,2017,December,beverages
218514,04/12/2017,"Tuna Melt Panini (Glasgow)",GBR,1.18,5.92,266,314.94,1574.72,1259.78,2017,December,food
218515,05/12/2017,"Porridge (Paris)",FRA,1.33,6.66,287,382.28,1911.42,1529.14,2017,December,food
218516,06/12/2017,"Sparkling Water (Melbourne)",AUS,1.52,7.6,436,662.72,3313.6,2650.88,2017,December,beverages
218517,07/12/2017,"Ham & Cheese Toastie (Graz)",AUT,0.86,4.3,440,378.4,1892,1513.6,2017,December,food
218518,08/12/2017,"Orange Juice (Austin)",USA,0.81,4.06,550,446.6,2233,1786.4,2017,December,beverages
218519,09/12/2017,"Toast (Toulouse)",FRA,0.72,3.62,426,308.42,1542.12,1233.7,2017,December,food
218520,10/12/2017,"Chocolate Twist (Sydney)",AUS,0.9,4.52,476,430.3,2151.52,1721.22,2017,December,pastries
218521,11/12/2017,"Coffee (SÃ¸nderborg)",DNK,1.99,9.96,556,1107.55,5537.76,4430.21,2017,December,beverages
218522,12/12/2017,"BLT Sandwich (Edinburgh)",GBR,0.78,3.9,572,446.16,2230.8,1784.64,2017,December,food
218523,13/12/2017,"Tea (Hamilton)",NZL,0.7,3.52,526,370.3,1851.52,1481.22,2017,December,beverages
218524,14/12/2017,"Sparkling Water (Portland)",USA,0.98,4.88,412,402.11,2010.56,1608.45,2017,December,beverages
218525,15/12/2017,"Porridge (Dresden)",DEU,0.68,3.4,497,337.96,1689.8,1351.84,2017,December,food
218526,16/12/2017,"Tomato Juice (Manchester)",GBR,1.66,8.28,352,582.91,2914.56,2331.65,2017,December,beverages
218527,17/12/2017,"Tuna Melt Panini (Portland)",USA,1.33,6.66,362,482.18,2410.92,1928.74,2017,December,food
218528,18/12/2017,"Porridge (KrakÃ³w)",POL,1.38,6.92,214,296.18,1480.88,1184.7,2017,December,food
218529,19/12/2017,"Sparkling Water (Sydney)",AUS,0.75,3.76,412,309.82,1549.12,1239.3,2017,December,beverages
218530,20/12/2017,"Fruit Box (Odense)",DNK,1.57,7.86,316,496.75,2483.76,1987.01,2017,December,food
218531,21/12/2017,"Fruit Box (Albuquerque)",USA,1.99,9.94,308,612.3,3061.52,2449.22,2017,December,food
218532,22/12/2017,"BLT Sandwich (Katowice)",POL,1.06,5.28,587,619.87,3099.36,2479.49,2017,December,food
218533,23/12/2017,"Green Tea (Vancouver)",CAN,1.79,8.96,227,406.78,2033.92,1627.14,2017,December,beverages
218534,24/12/2017,"Green Tea (Seattle)",USA,0.86,4.3,346,297.56,1487.8,1190.24,2017,December,beverages
218535,25/12/2017,"Cheese & Pickle Sandwich (Lille)",FRA,1.8,9,222,399.6,1998,1598.4,2017,December,food
218536,26/12/2017,"Chocolate Twist (Seattle)",USA,1.65,8.26,524,865.65,4328.24,3462.59,2017,December,pastries
218537,27/12/2017,"BLT Sandwich (KrakÃ³w)",POL,0.61,3.04,566,344.13,1720.64,1376.51,2017,December,food
218538,28/12/2017,"Chicken Salad Sandwich (Hamburg)",DEU,0.75,3.76,585,439.92,2199.6,1759.68,2017,December,food
218539,29/12/2017,"Butter Croissant (Copenhagan)",DNK,1.35,6.76,599,809.85,4049.24,3239.39,2017,December,pastries
218540,30/12/2017,"Cheese & Pickle Sandwich (GdaÅ„sk)",POL,0.98,4.92,406,399.5,1997.52,1598.02,2017,December,food
218541,31/12/2017,"Green Tea (Katowice)",POL,2.07,10.36,510,1056.72,5283.6,4226.88,2017,December,beverages
218542,01/01/2017,"Peach Juice (Lausanne)",CHE,1.28,6.38,243,310.07,1550.34,1240.27,2017,January,beverages
218543,02/01/2017,"Blueberry Muffin (Melbourne)",AUS,1.82,9.08,480,871.68,4358.4,3486.72,2017,January,pastries
218544,03/01/2017,"Porridge (GdaÅ„sk)",POL,1.36,6.82,367,500.59,2502.94,2002.35,2017,January,food
218545,04/01/2017,"Tomato Juice (Edinburgh)",GBR,1.58,7.88,268,422.37,2111.84,1689.47,2017,January,beverages
218546,05/01/2017,"Peach Juice (Melbourne)",AUS,0.94,4.7,510,479.4,2397,1917.6,2017,January,beverages
218547,06/01/2017,"Chicken Salad Sandwich (Brussels)",BEL,1.69,8.46,533,901.84,4509.18,3607.34,2017,January,food
218548,07/01/2017,"Green Tea (Glasgow)",GBR,1.12,5.62,451,506.92,2534.62,2027.7,2017,January,beverages
218549,08/01/2017,"BLT Sandwich (Albuquerque)",USA,1.84,9.2,316,581.44,2907.2,2325.76,2017,January,food
218550,09/01/2017,"Tea (Birmingham)",GBR,1.23,6.14,513,629.96,3149.82,2519.86,2017,January,beverages
218551,10/01/2017,"Still Water (Toulouse)",FRA,1.23,6.14,546,670.49,3352.44,2681.95,2017,January,beverages
218552,11/01/2017,"Peach Juice (Odense)",DNK,1.16,5.82,590,686.76,3433.8,2747.04,2017,January,beverages
218553,12/01/2017,"Apple Juice (Geneva)",CHE,1.72,8.58,559,959.24,4796.22,3836.98,2017,January,beverages
218554,13/01/2017,"Porridge (Brussels)",BEL,2.09,10.44,283,590.9,2954.52,2363.62,2017,January,food
218555,14/01/2017,"Green Tea (Hamburg)",DEU,1.25,6.26,529,662.31,3311.54,2649.23,2017,January,beverages
218556,15/01/2017,"Still Water (Albuquerque)",USA,2.04,10.22,234,478.3,2391.48,1913.18,2017,January,beverages
218557,16/01/2017,"Peach Juice (SÃ¸nderborg)",DNK,0.9,4.5,228,205.2,1026,820.8,2017,January,beverages
218558,17/01/2017,"BLT Sandwich (Austin)",USA,1.23,6.16,211,259.95,1299.76,1039.81,2017,January,food
218559,18/01/2017,"Chicken Salad Sandwich (San Francisco)",USA,1.69,8.44,594,1002.67,5013.36,4010.69,2017,January,food
218560,19/01/2017,"Fruit Box (SÃ¸nderborg)",DNK,1.42,7.1,207,293.94,1469.7,1175.76,2017,January,food
218561,20/01/2017,"BLT Sandwich (Munich)",DEU,1.8,8.98,258,463.37,2316.84,1853.47,2017,January,food
218562,21/01/2017,"Peach Juice (Geneva)",CHE,1.46,7.3,342,499.32,2496.6,1997.28,2017,January,beverages
218563,22/01/2017,"Chocolate Chip Muffin (Hamilton)",NZL,0.62,3.08,520,320.32,1601.6,1281.28,2017,January,pastries
218564,23/01/2017,"Orange Juice (Austin)",USA,1.02,5.08,569,578.1,2890.52,2312.42,2017,January,beverages
218565,24/01/2017,"Almond Croissant (Lille)",FRA,1.72,8.58,217,372.37,1861.86,1489.49,2017,January,pastries
218566,25/01/2017,"Coffee (Cardiff)",GBR,0.65,3.26,291,189.73,948.66,758.93,2017,January,beverages
218567,26/01/2017,"Blueberry Muffin (Paris)",FRA,0.86,4.28,200,171.2,856,684.8,2017,January,pastries
218568,27/01/2017,"Fruit Box (Edinburgh)",GBR,1.64,8.18,552,903.07,4515.36,3612.29,2017,January,food
218569,28/01/2017,"BLT Sandwich (Lille)",FRA,1.41,7.04,489,688.51,3442.56,2754.05,2017,January,food
218570,29/01/2017,"Ham & Cheese Toastie (Melbourne)",AUS,1.99,9.94,469,932.37,4661.86,3729.49,2017,January,food
218571,30/01/2017,"BLT Sandwich (GdaÅ„sk)",POL,2.04,10.2,443,903.72,4518.6,3614.88,2017,January,food
218572,31/01/2017,"Orange Juice (Geneva)",CHE,1.82,9.08,485,880.76,4403.8,3523.04,2017,January,beverages
218573,01/02/2017,"Still Water (Hamburg)",DEU,1.25,6.24,438,546.62,2733.12,2186.5,2017,February,beverages
218574,02/02/2017,"Tea (Galway)",IRL,1.79,8.96,527,944.38,4721.92,3777.54,2017,February,beverages
218575,03/02/2017,"BLT Sandwich (Salzburg)",AUT,2.17,10.84,272,589.7,2948.48,2358.78,2017,February,food
218576,04/02/2017,"Coffee (Stuttgart)",DEU,0.7,3.48,433,301.37,1506.84,1205.47,2017,February,beverages
218577,05/02/2017,"Almond Croissant (Cardiff)",GBR,0.84,4.18,340,284.24,1421.2,1136.96,2017,February,pastries
218578,06/02/2017,"Peach Juice (Glasgow)",GBR,1.34,6.72,455,611.52,3057.6,2446.08,2017,February,beverages
218579,07/02/2017,"Tea (Lille)",FRA,1.69,8.46,545,922.14,4610.7,3688.56,2017,February,beverages
218580,08/02/2017,"Butter Croissant (Graz)",AUT,1.32,6.6,470,620.4,3102,2481.6,2017,February,pastries
218581,09/02/2017,"Chicken Fajita Wrap (Munich)",DEU,2.15,10.76,350,753.2,3766,3012.8,2017,February,food
218582,10/02/2017,"Still Water (Potsdam)",DEU,1.66,8.32,490,815.36,4076.8,3261.44,2017,February,beverages
218583,11/02/2017,"Ham & Cheese Toastie (London)",GBR,1.56,7.82,498,778.87,3894.36,3115.49,2017,February,food
218584,12/02/2017,"Chicken Fajita Wrap (Birmingham)",GBR,1.07,5.34,267,285.16,1425.78,1140.62,2017,February,food
218585,13/02/2017,"Tea (Vancouver)",CAN,1.22,6.08,303,368.45,1842.24,1473.79,2017,February,beverages
218586,14/02/2017,"Apple Juice (Berlin)",DEU,1.44,7.18,371,532.76,2663.78,2131.02,2017,February,beverages
218587,15/02/2017,"Toast (Melbourne)",AUS,0.76,3.78,526,397.66,1988.28,1590.62,2017,February,food
218588,16/02/2017,"BLT Sandwich (Melbourne)",AUS,1.24,6.22,352,437.89,2189.44,1751.55,2017,February,food
218589,17/02/2017,"Chocolate Twist (Stuttgart)",DEU,1.6,8,346,553.6,2768,2214.4,2017,February,pastries
218590,18/02/2017,"Still Water (London)",GBR,1.62,8.1,444,719.28,3596.4,2877.12,2017,February,beverages
218591,19/02/2017,"BLT Sandwich (Potsdam)",DEU,0.96,4.8,545,523.2,2616,2092.8,2017,February,food
218592,20/02/2017,"Orange Juice (Paris)",FRA,2.1,10.48,502,1052.19,5260.96,4208.77,2017,February,beverages
218593,21/02/2017,"Chicken Salad Sandwich (Dublin)",IRL,1.21,6.04,419,506.15,2530.76,2024.61,2017,February,food
218594,22/02/2017,"Apple Juice (Toronto)",CAN,0.82,4.1,239,195.98,979.9,783.92,2017,February,beverages
218595,23/02/2017,"Ham & Cheese Toastie (Potsdam)",DEU,1.31,6.56,461,604.83,3024.16,2419.33,2017,February,food
218596,24/02/2017,"Ham & Cheese Toastie (Edinburgh)",GBR,1.27,6.36,203,258.22,1291.08,1032.86,2017,February,food
218597,25/02/2017,"Porridge (Toronto)",CAN,1.06,5.28,387,408.67,2043.36,1634.69,2017,February,food
218598,26/02/2017,"Orange Juice (London)",GBR,1.42,7.08,510,722.16,3610.8,2888.64,2017,February,beverages
218599,27/02/2017,"BLT Sandwich (Seattle)",USA,1.42,7.1,204,289.68,1448.4,1158.72,2017,February,food
218600,28/02/2017,"Cheese & Pickle Sandwich (Munich)",DEU,0.94,4.72,297,280.37,1401.84,1121.47,2017,February,food
218601,28/02/2017,"Fruit Box (Katowice)",POL,1.08,5.42,427,462.87,2314.34,1851.47,2017,February,food
218602,01/03/2017,"Tomato Juice (Austin)",USA,1.82,9.08,431,782.7,3913.48,3130.78,2017,March,beverages
218603,02/03/2017,"Orange Juice (Toulouse)",FRA,0.96,4.8,542,520.32,2601.6,2081.28,2017,March,beverages
218604,03/03/2017,"Green Tea (Geneva)",CHE,1.28,6.42,239,306.88,1534.38,1227.5,2017,March,beverages
218605,04/03/2017,"Chicken Salad Sandwich (Auckland)",NZL,0.98,4.9,463,453.74,2268.7,1814.96,2017,March,food
218606,05/03/2017,"Tea (Sydney)",AUS,1.81,9.06,300,543.6,2718,2174.4,2017,March,beverages
218607,06/03/2017,"Chocolate Chip Muffin (Canberra)",AUS,1.26,6.32,229,289.46,1447.28,1157.82,2017,March,pastries
218608,07/03/2017,"Apple Juice (Boston)",USA,1.81,9.04,343,620.14,3100.72,2480.58,2017,March,beverages
218609,08/03/2017,"Chocolate Twist (SÃ¸nderborg)",DNK,2.08,10.38,234,485.78,2428.92,1943.14,2017,March,pastries
218610,09/03/2017,"Porridge (Auckland)",NZL,1.34,6.68,240,320.64,1603.2,1282.56,2017,March,food
218611,10/03/2017,"BLT Sandwich (Stockholm)",SWE,1,5,599,599,2995,2396,2017,March,food
218612,11/03/2017,"Tea (Strasbourg)",FRA,1.79,8.94,338,604.34,3021.72,2417.38,2017,March,beverages
218613,12/03/2017,"Still Water (Toronto)",CAN,1.98,9.88,328,648.13,3240.64,2592.51,2017,March,beverages
218614,13/03/2017,"Coffee (Austin)",USA,1.43,7.14,264,376.99,1884.96,1507.97,2017,March,beverages
218615,14/03/2017,"Ham & Cheese Toastie (Copenhagan)",DNK,1.26,6.32,529,668.66,3343.28,2674.62,2017,March,food
218616,15/03/2017,"Ham & Cheese Toastie (Auckland)",NZL,1.58,7.88,538,847.89,4239.44,3391.55,2017,March,food
218617,16/03/2017,"Tea (TromsÃ¸)",NOR,0.62,3.12,528,329.47,1647.36,1317.89,2017,March,beverages
218618,17/03/2017,"Tuna Melt Panini (Paris)",FRA,1.86,9.3,561,1043.46,5217.3,4173.84,2017,March,food
218619,18/03/2017,"Peach Juice (GdaÅ„sk)",POL,1,5,452,452,2260,1808,2017,March,beverages
218620,19/03/2017,"Tuna Melt Panini (Southampton)",GBR,1.07,5.34,471,503.03,2515.14,2012.11,2017,March,food
218621,20/03/2017,"Porridge (GdaÅ„sk)",POL,0.92,4.6,271,249.32,1246.6,997.28,2017,March,food
218622,21/03/2017,"Lemon & Ginger Tea (Geneva)",CHE,1.63,8.16,228,372.1,1860.48,1488.38,2017,March,beverages
218623,22/03/2017,"Chicken Fajita Wrap (Paris)",FRA,1.94,9.72,425,826.2,4131,3304.8,2017,March,food
218624,23/03/2017,"Tomato Juice (Toronto)",CAN,1.6,8,289,462.4,2312,1849.6,2017,March,beverages
218625,24/03/2017,"Tomato Juice (Canberra)",AUS,1.5,7.5,346,519,2595,2076,2017,March,beverages
218626,25/03/2017,"Chicken Salad Sandwich (Madison)",USA,0.76,3.78,556,420.34,2101.68,1681.34,2017,March,food
218627,26/03/2017,"Porridge (San Francisco)",USA,2.06,10.3,286,589.16,2945.8,2356.64,2017,March,food
218628,27/03/2017,"Almond Croissant (Katowice)",POL,1.7,8.52,522,889.49,4447.44,3557.95,2017,March,pastries
218629,28/03/2017,"Chocolate Chip Muffin (Katowice)",POL,1.01,5.04,403,406.22,2031.12,1624.9,2017,March,pastries
218630,29/03/2017,"Ham & Cheese Toastie (Glasgow)",GBR,2.15,10.74,450,966.6,4833,3866.4,2017,March,food
218631,30/03/2017,"Ham & Cheese Toastie (Stuttgart)",DEU,1.23,6.14,358,439.62,2198.12,1758.5,2017,March,food
218632,31/03/2017,"Peach Juice (Portland)",USA,1.54,7.68,426,654.34,3271.68,2617.34,2017,March,beverages
218633,01/04/2017,"Still Water (Cardiff)",GBR,0.91,4.56,437,398.54,1992.72,1594.18,2017,April,beverages
218634,02/04/2017,"Almond Croissant (Potsdam)",DEU,1.15,5.76,248,285.7,1428.48,1142.78,2017,April,pastries
218635,03/04/2017,"Chocolate Chip Muffin (Galway)",IRL,0.79,3.94,255,200.94,1004.7,803.76,2017,April,pastries
218636,04/04/2017,"Toast (Berlin)",DEU,1.87,9.34,551,1029.27,5146.34,4117.07,2017,April,food
218637,05/04/2017,"Toast (Kirkland)",USA,1.43,7.14,510,728.28,3641.4,2913.12,2017,April,food
218638,06/04/2017,"Tomato Juice (SÃ¸nderborg)",DNK,1.97,9.84,460,905.28,4526.4,3621.12,2017,April,beverages
218639,07/04/2017,"Ham & Cheese Toastie (Toronto)",CAN,1.36,6.82,293,399.65,1998.26,1598.61,2017,April,food
218640,08/04/2017,"Ham & Cheese Toastie (Stuttgart)",DEU,1.62,8.1,523,847.26,4236.3,3389.04,2017,April,food
218641,09/04/2017,"Lemon & Ginger Tea (Graz)",AUT,1.65,8.24,523,861.9,4309.52,3447.62,2017,April,beverages
218642,10/04/2017,"Apple Juice (Stockholm)",SWE,1.26,6.28,372,467.23,2336.16,1868.93,2017,April,beverages
218643,11/04/2017,"Tuna Melt Panini (Kirkland)",USA,0.88,4.42,563,497.69,2488.46,1990.77,2017,April,food
218644,12/04/2017,"Sparkling Water (Vancouver)",CAN,1.49,7.46,454,677.37,3386.84,2709.47,2017,April,beverages
218645,13/04/2017,"Apple Juice (Stockholm)",SWE,1.18,5.92,299,354.02,1770.08,1416.06,2017,April,beverages
218646,14/04/2017,"Apple Juice (Toulouse)",FRA,2.14,10.7,255,545.7,2728.5,2182.8,2017,April,beverages
218647,15/04/2017,"Green Tea (Brussels)",BEL,2.08,10.38,496,1029.7,5148.48,4118.78,2017,April,beverages
218648,16/04/2017,"Ham & Cheese Toastie (SÃ¸nderborg)",DNK,1.68,8.42,529,890.84,4454.18,3563.34,2017,April,food
218649,17/04/2017,"BLT Sandwich (Boston)",USA,0.94,4.72,556,524.86,2624.32,2099.46,2017,April,food
218650,18/04/2017,"Chicken Fajita Wrap (Geneva)",CHE,1.17,5.86,358,419.58,2097.88,1678.3,2017,April,food
218651,19/04/2017,"BLT Sandwich (Hamburg)",DEU,1.05,5.26,559,588.07,2940.34,2352.27,2017,April,food
218652,20/04/2017,"Coffee (Glasgow)",GBR,0.97,4.86,374,363.53,1817.64,1454.11,2017,April,beverages
218653,21/04/2017,"Peach Juice (Geneva)",CHE,1.36,6.78,435,589.86,2949.3,2359.44,2017,April,beverages
218654,22/04/2017,"Peach Juice (Sydney)",AUS,0.94,4.7,234,219.96,1099.8,879.84,2017,April,beverages
218655,23/04/2017,"Blueberry Muffin (Boston)",USA,1.34,6.72,334,448.9,2244.48,1795.58,2017,April,pastries
218656,24/04/2017,"Tea (KrakÃ³w)",POL,1.64,8.2,375,615,3075,2460,2017,April,beverages
218657,25/04/2017,"Still Water (Cardiff)",GBR,1.16,5.82,448,521.47,2607.36,2085.89,2017,April,beverages
218658,26/04/2017,"BLT Sandwich (Galway)",IRL,0.83,4.16,310,257.92,1289.6,1031.68,2017,April,food
439694,01/01/2018,"Chocolate Chip Muffin (Seattle)",USA,0.32,1.62,87,28.19,140.94,112.75,2018,January,pastries
439695,02/01/2018,"Orange Juice (Galway)",IRL,0.39,1.97,336,132.38,661.92,529.54,2018,January,beverages
439696,03/01/2018,"Orange Juice (Austin)",USA,0.56,2.81,89,50.02,250.09,200.07,2018,January,beverages
439697,04/01/2018,"Ham & Cheese Toastie (Seattle)",USA,1.09,5.45,174,189.66,948.3,758.64,2018,January,food
439698,05/01/2018,"Apple Juice (Potsdam)",DEU,0.93,4.64,144,133.63,668.16,534.53,2018,January,beverages
439699,06/01/2018,"Toast (Lausanne)",CHE,0.85,4.23,332,280.87,1404.36,1123.49,2018,January,food
439700,07/01/2018,"Almond Croissant (Seattle)",USA,0.97,4.87,153,149.02,745.11,596.09,2018,January,pastries
439701,08/01/2018,"Orange Juice (Brussels)",BEL,0.97,4.83,74,71.48,357.42,285.94,2018,January,beverages
439702,09/01/2018,"Butter Croissant (Stockholm)",SWE,0.42,2.1,80,33.6,168,134.4,2018,January,pastries
439703,10/01/2018,"Peach Juice (Southampton)",GBR,1.04,5.18,347,359.49,1797.46,1437.97,2018,January,beverages
439704,11/01/2018,"Green Tea (Boston)",USA,1.03,5.13,157,161.08,805.41,644.33,2018,January,beverages
439705,12/01/2018,"Tomato Juice (Cardiff)",GBR,0.51,2.55,197,100.47,502.35,401.88,2018,January,beverages
439706,13/01/2018,"Toast (Southampton)",GBR,0.49,2.44,204,99.55,497.76,398.21,2018,January,food
439707,14/01/2018,"Lemon & Ginger Tea (Paris)",FRA,1.02,5.08,372,377.95,1889.76,1511.81,2018,January,beverages
439708,15/01/2018,"Chocolate Twist (Stockholm)",SWE,0.46,2.29,105,48.09,240.45,192.36,2018,January,pastries
439709,16/01/2018,"Peach Juice (Graz)",AUT,0.63,3.15,296,186.48,932.4,745.92,2018,January,beverages
439710,17/01/2018,"Still Water (Lille)",FRA,0.45,2.25,241,108.45,542.25,433.8,2018,January,beverages
439711,18/01/2018,"Fruit Box (Austin)",USA,1.06,5.28,298,314.69,1573.44,1258.75,2018,January,food
439712,19/01/2018,"Chicken Fajita Wrap (Cardiff)",GBR,0.54,2.71,142,76.96,384.82,307.86,2018,January,food
439713,20/01/2018,"Chicken Fajita Wrap (Munich)",DEU,0.89,4.45,75,66.75,333.75,267,2018,January,food
439714,21/01/2018,"BLT Sandwich (Portland)",USA,1,5,213,213,1065,852,2018,January,food
439715,22/01/2018,"Lemon & Ginger Tea (Lille)",FRA,0.34,1.71,226,77.29,386.46,309.17,2018,January,beverages
439716,23/01/2018,"Sparkling Water (GdaÅ„sk)",POL,0.78,3.89,158,122.92,614.62,491.7,2018,January,beverages
439717,24/01/2018,"Tuna Melt Panini (Vancouver)",CAN,0.98,4.88,217,211.79,1058.96,847.17,2018,January,food
439718,25/01/2018,"Orange Juice (Stockholm)",SWE,1.08,5.42,101,109.48,547.42,437.94,2018,January,beverages
439719,26/01/2018,"Ham & Cheese Toastie (Munich)",DEU,0.45,2.26,376,169.95,849.76,679.81,2018,January,food
439720,27/01/2018,"Toast (Kirkland)",USA,0.31,1.53,340,104.04,520.2,416.16,2018,January,food
439721,28/01/2018,"BLT Sandwich (Odense)",DNK,0.48,2.39,69,32.98,164.91,131.93,2018,January,food
439722,29/01/2018,"Apple Juice (Odense)",DNK,0.36,1.81,244,88.33,441.64,353.31,2018,January,beverages
439723,30/01/2018,"Chocolate Twist (Canberra)",AUS,0.86,4.29,370,317.46,1587.3,1269.84,2018,January,pastries
439724,31/01/2018,"Cheese & Pickle Sandwich (Southampton)",GBR,0.9,4.51,272,245.34,1226.72,981.38,2018,January,food
439725,01/02/2018,"Chicken Salad Sandwich (Potsdam)",DEU,0.38,1.89,166,62.75,313.74,250.99,2018,February,food
439726,02/02/2018,"Cheese & Pickle Sandwich (Lausanne)",CHE,0.96,4.78,375,358.5,1792.5,1434,2018,February,food
439727,03/02/2018,"Granola Bar (Seattle)",USA,0.86,4.28,66,56.5,282.48,225.98,2018,February,food
439728,04/02/2018,"Apple Juice (Copenhagan)",DNK,1.02,5.12,273,279.55,1397.76,1118.21,2018,February,beverages
439729,05/02/2018,"Apple Juice (Seattle)",USA,0.99,4.94,178,175.86,879.32,703.46,2018,February,beverages
439730,06/02/2018,"Blueberry Muffin (Melbourne)",AUS,0.87,4.33,277,239.88,1199.41,959.53,2018,February,pastries
439731,07/02/2018,"Granola Bar (Hamilton)",NZL,0.44,2.18,139,60.6,303.02,242.42,2018,February,food
439732,08/02/2018,"Tea (Melbourne)",AUS,0.95,4.75,255,242.25,1211.25,969,2018,February,beverages
439733,09/02/2018,"Sparkling Water (Manchester)",GBR,0.88,4.4,87,76.56,382.8,306.24,2018,February,beverages
439734,10/02/2018,"Tea (Berlin)",DEU,0.84,4.19,92,77.1,385.48,308.38,2018,February,beverages
439735,11/02/2018,"Blueberry Muffin (Edinburgh)",GBR,0.93,4.63,119,110.19,550.97,440.78,2018,February,pastries
439736,12/02/2018,"Peach Juice (San Francisco)",USA,0.36,1.78,86,30.62,153.08,122.46,2018,February,beverages
439737,13/02/2018,"Tuna Melt Panini (Munich)",DEU,1.05,5.26,169,177.79,888.94,711.15,2018,February,food
439738,14/02/2018,"Tea (Toulouse)",FRA,1.01,5.05,230,232.3,1161.5,929.2,2018,February,beverages
439739,15/02/2018,"Cheese & Pickle Sandwich (Stuttgart)",DEU,0.63,3.17,113,71.64,358.21,286.57,2018,February,food
439740,16/02/2018,"Porridge (Portland)",USA,0.9,4.52,70,63.28,316.4,253.12,2018,February,food
439741,17/02/2018,"Chocolate Chip Muffin (Manchester)",GBR,0.84,4.21,94,79.15,395.74,316.59,2018,February,pastries
439742,18/02/2018,"Apple Juice (Copenhagan)",DNK,0.33,1.63,256,83.46,417.28,333.82,2018,February,beverages
439743,19/02/2018,"Sparkling Water (Lausanne)",CHE,0.72,3.58,68,48.69,243.44,194.75,2018,February,beverages
